RowIdx,CellName,Animal,Session,IsSpatial,IsSignif,IsOmit,LLHrel,LLHrel_omit,LLHrel_L1L2,LLHrel_BG,LLHrel_Spd,pval_omit
3282,M26005_20260322_cell#538,2,3,1,1,0,1.16462775911288,0.962667629687105,NaN,NaN,NaN,1
3283,M26005_20260322_cell#539,2,3,0,0,0,1.00093712578983,0.945836701863415,NaN,NaN,NaN,1
3284,M26005_20260322_cell#540,2,3,1,1,0,1.26031251372376,0.940610983085643,NaN,NaN,NaN,1
3285,M26005_20260322_cell#541,2,3,0,0,0,0.891066552942759,0.837137316701615,NaN,NaN,NaN,1
3286,M26005_20260322_cell#542,2,3,1,1,0,1.23388168027833,0.912378396112807,NaN,NaN,NaN,1
3287,M26005_20260322_cell#543,2,3,1,1,0,1.15799735525768,0.993163979313516,NaN,NaN,NaN,1
3288,M26005_20260322_cell#544,2,3,0,0,0,0.990019363870917,0.953337660012128,NaN,NaN,NaN,1
3289,M26005_20260322_cell#545,2,3,1,1,0,1.36797795812023,0.943606172033302,NaN,NaN,NaN,1
3290,M26005_20260322_cell#546,2,3,0,0,0,0.871541525486899,0.908217275817582,NaN,NaN,NaN,1
3291,M26005_20260322_cell#547,2,3,0,0,0,0.980518437191487,0.955815754575864,NaN,NaN,NaN,1
3292,M26005_20260322_cell#548,2,3,1,1,0,1.22204351106244,1.00281250781514,NaN,NaN,NaN,3.99422859731491e-06
3293,M26005_20260322_cell#549,2,3,1,1,0,1.11337178966922,0.882254632781296,NaN,NaN,NaN,1
3294,M26005_20260322_cell#550,2,3,0,0,0,0.896456465055645,0.927637981024785,NaN,NaN,NaN,1
3295,M26005_20260322_cell#551,2,3,1,1,0,1.09704968990263,1.00133659055469,NaN,NaN,NaN,0.999985976621766
3296,M26005_20260322_cell#552,2,3,0,0,0,0.997585173917116,0.905064877195668,NaN,NaN,NaN,1
3297,M26005_20260322_cell#553,2,3,1,1,0,1.1989137872264,0.96831952357339,NaN,NaN,NaN,1
3298,M26005_20260322_cell#554,2,3,0,0,0,1.03020793397771,0.968177058986974,NaN,NaN,NaN,1
3299,M26005_20260322_cell#555,2,3,1,1,0,1.14557246757916,0.945976428364009,NaN,NaN,NaN,1
3300,M26005_20260322_cell#556,2,3,1,1,0,1.18081806781215,0.974759159810568,NaN,NaN,NaN,1
3301,M26005_20260322_cell#557,2,3,1,1,0,1.18326205444964,0.88087577470561,NaN,NaN,NaN,1
3302,M26005_20260322_cell#558,2,3,1,1,0,1.02713628645173,1.00293968138762,NaN,NaN,NaN,0.999854092247031
3303,M26005_20260322_cell#559,2,3,0,0,0,0.966777262744231,0.948001703067107,NaN,NaN,NaN,1
3305,M26005_20260322_cell#561,2,3,1,1,0,1.1269249455849,0.984966179794548,NaN,NaN,NaN,1
3306,M26005_20260322_cell#562,2,3,0,0,0,0.978186046633921,0.959725493064538,NaN,NaN,NaN,1
3307,M26005_20260322_cell#563,2,3,1,1,0,1.14227169325081,0.868514506234312,NaN,NaN,NaN,1
3308,M26005_20260322_cell#564,2,3,0,0,0,0.982254292675702,0.975751669408159,NaN,NaN,NaN,1
3309,M26005_20260322_cell#565,2,3,0,0,0,1.01920345422437,0.898217987644936,NaN,NaN,NaN,1
3312,M26005_20260322_cell#568,2,3,1,1,0,1.10282186522163,0.949157390064386,NaN,NaN,NaN,1
3313,M26005_20260322_cell#569,2,3,1,1,0,1.14233902557692,0.923430828480606,NaN,NaN,NaN,1
3318,M25126_20260311_cell#5,3,1,0,0,0,0.956725323136684,1.00916121508122,NaN,NaN,NaN,0.99737465673822
3319,M25126_20260311_cell#6,3,1,1,1,0,1.61392796753292,0.957285690763897,NaN,NaN,NaN,1
3320,M25126_20260311_cell#7,3,1,0,0,0,1.00927052688426,0.892031478014207,NaN,NaN,NaN,1
3326,M25126_20260311_cell#13,3,1,1,1,0,1.13969681874507,1.01157709191855,NaN,NaN,NaN,0.996699641096571
3327,M25126_20260311_cell#14,3,1,0,0,0,0.979882787951823,0.974228344821371,NaN,NaN,NaN,1
3328,M25126_20260311_cell#15,3,1,1,1,0,1.67230727532038,0.841529081540554,NaN,NaN,NaN,1
3331,M25126_20260311_cell#18,3,1,0,0,0,0.770945570158484,0.982222508466208,NaN,NaN,NaN,1
3333,M25126_20260311_cell#20,3,1,0,0,0,0.987496638054103,0.9357841102453,NaN,NaN,NaN,1
3336,M25126_20260311_cell#23,3,1,1,1,0,1.05068629896714,0.942182137848834,NaN,NaN,NaN,1
3338,M25126_20260311_cell#25,3,1,0,0,0,0.981771816529885,0.949398095377992,NaN,NaN,NaN,1
3341,M25126_20260311_cell#28,3,1,0,0,0,0.927014684893745,0.937693227921441,NaN,NaN,NaN,1
3342,M25126_20260311_cell#29,3,1,0,0,0,0.981291268197466,0.967626711162607,NaN,NaN,NaN,1
3343,M25126_20260311_cell#30,3,1,0,0,0,0.941334024354599,0.978030898859403,NaN,NaN,NaN,1
3348,M25126_20260311_cell#35,3,1,0,0,0,1.28787073952038,0.778362523975631,NaN,NaN,NaN,1
3349,M25126_20260311_cell#36,3,1,1,1,0,1.12873724935904,0.965442514214807,NaN,NaN,NaN,1
3350,M25126_20260311_cell#37,3,1,0,0,0,1.00740006530517,0.856408421088428,NaN,NaN,NaN,1
3355,M25126_20260311_cell#42,3,1,1,1,0,1.06812300469691,0.972540605324782,NaN,NaN,NaN,1
3358,M25126_20260311_cell#45,3,1,0,0,0,0.962039297993262,0.954338932062358,NaN,NaN,NaN,1
3360,M25126_20260311_cell#47,3,1,1,1,0,1.20937908351502,0.985567595551756,NaN,NaN,NaN,1
3362,M25126_20260311_cell#49,3,1,0,0,0,0.987552544246589,0.932077574273622,NaN,NaN,NaN,1
3363,M25126_20260311_cell#50,3,1,0,0,0,0.977701109695452,1.01667295671232,NaN,NaN,NaN,0.957916818056849
3366,M25126_20260311_cell#53,3,1,0,0,0,0.957565757827906,0.957014532487513,NaN,NaN,NaN,1
3369,M25126_20260311_cell#56,3,1,1,1,0,1.30741262192917,0.729631331010615,NaN,NaN,NaN,1
3374,M25126_20260311_cell#61,3,1,0,0,0,0.923697512660808,1.02737910084796,NaN,NaN,NaN,0.0616303085061529
3375,M25126_20260311_cell#62,3,1,0,0,0,0.960262772733431,0.944353297071405,NaN,NaN,NaN,1
3376,M25126_20260311_cell#63,3,1,0,0,0,1.01750016786584,0.919133093293264,NaN,NaN,NaN,1
3377,M25126_20260311_cell#64,3,1,0,0,0,0.977799995077582,0.962864374397948,NaN,NaN,NaN,1
3379,M25126_20260311_cell#66,3,1,0,0,0,1.06600048121616,0.985995501643676,NaN,NaN,NaN,1
3381,M25126_20260311_cell#68,3,1,0,0,0,0.976883232283602,1.00612437723844,NaN,NaN,NaN,0.999991621246185
3382,M25126_20260311_cell#69,3,1,0,0,0,0.949341664815397,0.925449970300172,NaN,NaN,NaN,1
3384,M25126_20260311_cell#71,3,1,0,0,0,0.976142447248223,0.934637725590943,NaN,NaN,NaN,1
3385,M25126_20260311_cell#72,3,1,0,0,0,0.958562502870579,0.940664780563105,NaN,NaN,NaN,1
3387,M25126_20260311_cell#74,3,1,0,0,0,0.993937712243662,0.945621265697315,NaN,NaN,NaN,1
3388,M25126_20260311_cell#75,3,1,0,0,0,0.958817878904184,0.970572376367257,NaN,NaN,NaN,1
3389,M25126_20260311_cell#76,3,1,0,0,0,0.980851612507525,0.972876308456551,NaN,NaN,NaN,1
3390,M25126_20260311_cell#77,3,1,0,0,0,1.00305065491155,0.942887324073294,NaN,NaN,NaN,1
3393,M25126_20260311_cell#80,3,1,0,0,0,0.986834812754093,0.970056617467639,NaN,NaN,NaN,1
3399,M25126_20260311_cell#86,3,1,0,0,1,0.96450833380929,1.05599001522372,NaN,NaN,NaN,0
3402,M25126_20260311_cell#89,3,1,0,0,0,0.976460340567598,0.992430219919468,NaN,NaN,NaN,1
3404,M25126_20260311_cell#91,3,1,0,0,0,0.981907982521859,0.960228248229412,NaN,NaN,NaN,1
3405,M25126_20260311_cell#92,3,1,1,1,0,1.03881848086836,0.88500404583296,NaN,NaN,NaN,1
3406,M25126_20260311_cell#93,3,1,0,0,0,0.932506163896559,0.931216071115674,NaN,NaN,NaN,1
3407,M25126_20260311_cell#94,3,1,1,1,0,1.18106874456104,0.926815021149905,NaN,NaN,NaN,1
3408,M25126_20260311_cell#95,3,1,0,0,0,0.900169241603065,0.987248665381049,NaN,NaN,NaN,1
3410,M25126_20260311_cell#97,3,1,1,1,1,1.17031587927722,1.06371142445123,NaN,NaN,NaN,0
3411,M25126_20260311_cell#98,3,1,1,1,0,1.06151333857831,0.985634374799656,NaN,NaN,NaN,1
3412,M25126_20260311_cell#99,3,1,1,1,0,1.1633529720323,0.979744330060302,NaN,NaN,NaN,1
3417,M25126_20260311_cell#104,3,1,0,0,0,0.91844294122242,0.71168599941856,NaN,NaN,NaN,1
3418,M25126_20260311_cell#105,3,1,0,0,0,0.90647234825583,0.831024263351354,NaN,NaN,NaN,1
3419,M25126_20260311_cell#106,3,1,0,0,0,0.821786115026883,0.767148297777766,NaN,NaN,NaN,1
3420,M25126_20260311_cell#107,3,1,0,0,1,0.990990037588315,1.06568149650616,NaN,NaN,NaN,0.000154168748829564
3422,M25126_20260311_cell#109,3,1,1,1,0,1.15648389699403,0.959112032965133,NaN,NaN,NaN,1
3425,M25126_20260311_cell#112,3,1,1,1,0,1.05974420191352,0.986983939522082,NaN,NaN,NaN,1
3427,M25126_20260311_cell#114,3,1,1,1,0,1.21232231818242,0.922551202501193,NaN,NaN,NaN,1
3428,M25126_20260311_cell#115,3,1,0,0,0,0.956348748012501,0.943028301987508,NaN,NaN,NaN,1
3429,M25126_20260311_cell#116,3,1,0,0,0,0.932088795200621,0.973511714983176,NaN,NaN,NaN,1
3430,M25126_20260311_cell#117,3,1,0,0,0,0.962026464276922,0.808930192952113,NaN,NaN,NaN,1
3432,M25126_20260311_cell#119,3,1,0,0,0,0.929340397357757,0.955653975557165,NaN,NaN,NaN,1
3434,M25126_20260311_cell#121,3,1,0,0,0,0.976279819513422,0.974796878461505,NaN,NaN,NaN,1
3435,M25126_20260311_cell#122,3,1,0,0,0,0.935639462275475,0.993769324785709,NaN,NaN,NaN,1
3436,M25126_20260311_cell#123,3,1,1,1,0,1.28095572727115,0.959660218766981,NaN,NaN,NaN,1
3440,M25126_20260311_cell#127,3,1,0,0,1,0.941176034459557,1.06829966031985,NaN,NaN,NaN,3.96167644023393e-07
3441,M25126_20260311_cell#128,3,1,1,1,0,1.20988151075205,0.953980371475224,NaN,NaN,NaN,1
3443,M25126_20260311_cell#130,3,1,0,0,0,0.894869796245256,0.984899951543299,NaN,NaN,NaN,1
3444,M25126_20260311_cell#131,3,1,0,0,0,0.963459697809861,0.967022110163926,NaN,NaN,NaN,1
3445,M25126_20260311_cell#132,3,1,0,0,0,0.959629051256143,1.01901499898527,NaN,NaN,NaN,0.117337976588377
3446,M25126_20260311_cell#133,3,1,0,0,0,1.02548058339824,0.98444940546558,NaN,NaN,NaN,1
3447,M25126_20260311_cell#134,3,1,0,0,0,0.951722768040711,0.973558282077885,NaN,NaN,NaN,1
3448,M25126_20260311_cell#135,3,1,0,0,0,0.970027681339938,0.885500655142755,NaN,NaN,NaN,1
3449,M25126_20260311_cell#136,3,1,0,0,0,0.853797877189805,0.853055840042967,NaN,NaN,NaN,1
3450,M25126_20260311_cell#137,3,1,1,1,1,1.49425312722767,1.03565176099251,NaN,NaN,NaN,0.0422607873170231
3452,M25126_20260311_cell#139,3,1,0,0,0,0.90974994062383,0.981681266620697,NaN,NaN,NaN,1
3453,M25126_20260311_cell#140,3,1,0,0,1,0.991267226252236,1.05493954573243,NaN,NaN,NaN,1.69864122767649e-14
3455,M25126_20260311_cell#142,3,1,0,0,0,0.985591100184826,0.952558107828985,NaN,NaN,NaN,1
3457,M25126_20260311_cell#144,3,1,1,1,0,1.29494582079982,0.925702566584922,NaN,NaN,NaN,1
3460,M25126_20260311_cell#147,3,1,1,1,0,1.19545608584743,0.919997792089299,NaN,NaN,NaN,1
3461,M25126_20260311_cell#148,3,1,0,0,0,1.00724090545876,0.923812003723716,NaN,NaN,NaN,1
3462,M25126_20260311_cell#149,3,1,1,1,0,1.25723717027134,0.975522266429903,NaN,NaN,NaN,1
3463,M25126_20260311_cell#150,3,1,0,0,0,0.902606244537991,0.991002586344768,NaN,NaN,NaN,1
3469,M25126_20260311_cell#156,3,1,0,0,0,1.00327814267033,0.968965511636147,NaN,NaN,NaN,1
3470,M25126_20260311_cell#157,3,1,0,0,0,1.12395101654465,0.983954342153953,NaN,NaN,NaN,1
3474,M25126_20260311_cell#161,3,1,1,1,0,1.07016495876689,0.984322718764494,NaN,NaN,NaN,1
3476,M25126_20260311_cell#163,3,1,0,0,0,0.808416420703899,0.964687548993971,NaN,NaN,NaN,1
3481,M25126_20260311_cell#168,3,1,0,0,0,0.990132172667584,0.973108312072075,NaN,NaN,NaN,1
3486,M25126_20260311_cell#173,3,1,1,1,0,1.05595748955446,1.01280068244588,NaN,NaN,NaN,0.0322633532708144
3488,M25126_20260311_cell#175,3,1,0,0,0,0.980605001105299,0.849548065174233,NaN,NaN,NaN,1
3489,M25126_20260311_cell#176,3,1,0,0,0,0.970745334688783,0.795523847379917,NaN,NaN,NaN,1
3492,M25126_20260311_cell#179,3,1,0,0,0,1.07435965386252,0.982724926664635,NaN,NaN,NaN,1
3493,M25126_20260311_cell#180,3,1,0,0,0,0.88645426342332,0.954005607186875,NaN,NaN,NaN,1
3495,M25126_20260311_cell#182,3,1,0,0,0,0.999379026376306,0.90731120360116,NaN,NaN,NaN,1
3496,M25126_20260311_cell#183,3,1,0,0,0,0.979476480611841,0.921702464267997,NaN,NaN,NaN,1
3497,M25126_20260311_cell#184,3,1,0,0,0,0.976320005234754,0.96041311279754,NaN,NaN,NaN,1
3498,M25126_20260311_cell#185,3,1,0,0,0,0.960610656977804,0.967996657467798,NaN,NaN,NaN,1
3501,M25126_20260311_cell#188,3,1,0,0,0,1.04294038251916,0.88935673045171,NaN,NaN,NaN,1
3505,M25126_20260311_cell#192,3,1,0,0,0,0.940885475181166,0.634719244460823,NaN,NaN,NaN,1
3506,M25126_20260311_cell#193,3,1,1,1,0,1.33045706122073,0.969083704273309,NaN,NaN,NaN,1
3509,M25126_20260311_cell#196,3,1,0,0,0,1.09211824544132,1.00000770394022,NaN,NaN,NaN,1
3511,M25126_20260311_cell#198,3,1,0,0,0,0.903108541716885,0.969041347386726,NaN,NaN,NaN,1
3512,M25126_20260311_cell#199,3,1,1,1,0,1.12995469361734,1.01010280592964,NaN,NaN,NaN,0.191797191008662
3516,M25126_20260311_cell#203,3,1,0,0,0,0.974825404444997,1.01107804506157,NaN,NaN,NaN,0.999990875745527
3520,M25126_20260311_cell#207,3,1,1,1,0,1.1247781444892,0.918509299988837,NaN,NaN,NaN,1
3522,M25126_20260311_cell#209,3,1,0,0,0,0.884274078198134,0.759104997848056,NaN,NaN,NaN,1
3523,M25126_20260311_cell#210,3,1,0,0,0,0.98013015300126,0.72042733186861,NaN,NaN,NaN,1
3525,M25126_20260311_cell#212,3,1,0,1,0,1.01061901920838,NaN,NaN,NaN,NaN,NaN
3527,M25126_20260311_cell#214,3,1,0,0,0,1.0104478250768,1.00041684137643,NaN,NaN,NaN,1
3529,M25126_20260311_cell#216,3,1,0,0,0,0.945778456176169,0.887258675290813,NaN,NaN,NaN,1
3531,M25126_20260311_cell#218,3,1,0,0,0,1.11831285679344,0.552600063820271,NaN,NaN,NaN,1
3535,M25126_20260311_cell#222,3,1,1,1,0,1.08781954429489,0.974512659462096,NaN,NaN,NaN,1
3536,M25126_20260311_cell#223,3,1,0,0,0,0.966091987214983,0.890461765540023,NaN,NaN,NaN,1
3538,M25126_20260311_cell#225,3,1,0,0,0,0.990984901678274,0.979473404212752,NaN,NaN,NaN,1
3539,M25126_20260311_cell#226,3,1,0,0,0,0.989423938931459,0.977846322919669,NaN,NaN,NaN,1
3540,M25126_20260311_cell#227,3,1,0,0,0,0.968333667586224,1.00464903685383,NaN,NaN,NaN,0.999999999999888
3541,M25126_20260311_cell#228,3,1,1,1,0,1.14630844348172,0.900066278362897,NaN,NaN,NaN,1
3544,M25126_20260311_cell#231,3,1,0,0,0,0.963722699732132,1.02624844199647,NaN,NaN,NaN,0.458025767148037
3546,M25126_20260311_cell#233,3,1,0,0,0,0.987919333381837,0.938882907085344,NaN,NaN,NaN,1
3548,M25126_20260311_cell#235,3,1,0,0,0,1.00465061103208,0.930507514150547,NaN,NaN,NaN,1
3550,M25126_20260311_cell#237,3,1,0,0,0,1.00126628868149,0.988306715013903,NaN,NaN,NaN,1
3553,M25126_20260311_cell#240,3,1,0,0,0,0.819594416303774,0.807639091628393,NaN,NaN,NaN,1
3557,M25126_20260311_cell#244,3,1,0,0,0,0.233546198893981,0.962245352624883,NaN,NaN,NaN,1
3560,M25126_20260311_cell#247,3,1,0,0,0,0.945370719784482,1.0003539685333,NaN,NaN,NaN,1
3561,M25126_20260311_cell#248,3,1,1,1,0,1.17354763776218,0.924753741638547,NaN,NaN,NaN,1
3564,M25126_20260311_cell#251,3,1,0,0,0,0.88697198847424,0.87664541215728,NaN,NaN,NaN,1
3565,M25126_20260311_cell#252,3,1,0,0,0,0.959353274990563,0.991127178776074,NaN,NaN,NaN,1
3566,M25126_20260311_cell#253,3,1,0,1,0,1.00904788356362,NaN,NaN,NaN,NaN,NaN
3567,M25126_20260311_cell#254,3,1,0,0,0,0.980907322636331,1.00465912746049,NaN,NaN,NaN,0.999999990263249
3569,M25126_20260311_cell#256,3,1,1,1,0,1.04044514273608,0.984609450260767,NaN,NaN,NaN,1
3573,M25126_20260311_cell#260,3,1,0,0,0,0.863728638920766,1.01208457414647,NaN,NaN,NaN,0.854368210215448
3574,M25126_20260311_cell#261,3,1,0,0,0,0.991480198996333,0.986859018769465,NaN,NaN,NaN,1
3575,M25126_20260311_cell#262,3,1,0,0,0,1.01911201997208,0.898088308949444,NaN,NaN,NaN,1
3576,M25126_20260311_cell#263,3,1,0,0,0,0.95246172855804,0.987619844453805,NaN,NaN,NaN,1
3578,M25126_20260311_cell#265,3,1,0,0,0,1.0375027051856,0.824756363720028,NaN,NaN,NaN,1
3579,M25126_20260311_cell#266,3,1,0,0,1,0.952204835718585,1.07395450020952,NaN,NaN,NaN,0.0104883168995654
3581,M25126_20260311_cell#268,3,1,0,0,0,0.987410571003316,0.858679193502339,NaN,NaN,NaN,1
3584,M25126_20260311_cell#271,3,1,0,0,0,0.984080837935403,0.999800875596234,NaN,NaN,NaN,1
3585,M25126_20260311_cell#272,3,1,0,0,0,0.96751486675849,0.935654613739524,NaN,NaN,NaN,1
3586,M25126_20260311_cell#273,3,1,0,0,0,0.844420038416644,0.917557002433626,NaN,NaN,NaN,1
3589,M25126_20260311_cell#276,3,1,1,1,0,1.24606964148384,1.0003332218849,NaN,NaN,NaN,1
3590,M25126_20260311_cell#277,3,1,0,0,0,0.926688112738393,0.981736403007774,NaN,NaN,NaN,1
3592,M25126_20260311_cell#279,3,1,0,0,0,0.974274832639981,0.958070899547361,NaN,NaN,NaN,1
3594,M25126_20260311_cell#281,3,1,1,1,0,1.101593091703,0.994072052403679,NaN,NaN,NaN,1
3597,M25126_20260311_cell#284,3,1,0,0,0,0.972148968788665,0.888585538133886,NaN,NaN,NaN,1
3598,M25126_20260311_cell#285,3,1,0,0,0,0.963705462581232,0.999290628538322,NaN,NaN,NaN,1
3599,M25126_20260311_cell#286,3,1,0,0,0,1.10719935628891,0.953098363926558,NaN,NaN,NaN,1
3600,M25126_20260311_cell#287,3,1,0,0,0,0.992102427590843,0.926150367527672,NaN,NaN,NaN,1
3601,M25126_20260311_cell#288,3,1,1,1,0,2.26198866333948,0.892929958261467,NaN,NaN,NaN,1
3603,M25126_20260311_cell#290,3,1,0,0,0,0.946755272345246,0.997206486229751,NaN,NaN,NaN,1
3607,M25126_20260311_cell#294,3,1,1,1,0,1.38368867787607,0.976757190247257,NaN,NaN,NaN,1
3611,M25126_20260311_cell#298,3,1,0,0,1,1.00479540547802,1.05068132241856,NaN,NaN,NaN,0.00688479197485159
3612,M25126_20260311_cell#299,3,1,0,0,0,1.03545943791652,0.940254134381285,NaN,NaN,NaN,1
3613,M25126_20260311_cell#300,3,1,1,1,0,1.24203182889225,0.984251284581893,NaN,NaN,NaN,1
3622,M25126_20260311_cell#309,3,1,1,1,0,1.12668589768714,0.842215410069204,NaN,NaN,NaN,1
3624,M25126_20260311_cell#311,3,1,0,0,0,0.93094113341276,0.996968573259342,NaN,NaN,NaN,1
3625,M25126_20260311_cell#312,3,1,0,0,0,0.95373648179518,0.957071992589797,NaN,NaN,NaN,1
3626,M25126_20260311_cell#313,3,1,0,0,0,0.960134998897474,0.945694244606328,NaN,NaN,NaN,1
3627,M25126_20260311_cell#314,3,1,0,0,0,0.961891135664729,0.98595823978676,NaN,NaN,NaN,1
3629,M25126_20260311_cell#316,3,1,0,0,0,0.97583157699072,0.992567774093869,NaN,NaN,NaN,1
3631,M25126_20260311_cell#318,3,1,0,0,0,1.00860157371323,0.996781953459275,NaN,NaN,NaN,1
3632,M25126_20260311_cell#319,3,1,0,0,0,0.858787560408816,0.755132626173274,NaN,NaN,NaN,1
3633,M25126_20260311_cell#320,3,1,0,0,0,1.0261613835403,1.00524008917523,NaN,NaN,NaN,0.991512195714679
3637,M25126_20260311_cell#324,3,1,0,0,0,1.02053706162467,0.994981879152462,NaN,NaN,NaN,1
3641,M25126_20260311_cell#328,3,1,0,0,0,0.964016839574998,0.991633479521483,NaN,NaN,NaN,1
3643,M25126_20260311_cell#330,3,1,0,0,0,0.856733070146057,0.900798009181252,NaN,NaN,NaN,1
3644,M25126_20260311_cell#331,3,1,0,0,0,0.919185406180934,0.912942837219592,NaN,NaN,NaN,1
3647,M25126_20260311_cell#334,3,1,0,0,0,0.945877678050205,0.912301251927067,NaN,NaN,NaN,1
3649,M25126_20260311_cell#336,3,1,0,0,0,0.857130460784175,0.931532107806133,NaN,NaN,NaN,1
3651,M25126_20260311_cell#338,3,1,0,0,0,0.984439117358507,0.994494403578765,NaN,NaN,NaN,1
3654,M25126_20260311_cell#341,3,1,1,1,0,2.23568766912057,0.947813158429025,NaN,NaN,NaN,1
3656,M25126_20260311_cell#343,3,1,0,0,0,0.991866375474062,0.954532158932124,NaN,NaN,NaN,1
3659,M25126_20260311_cell#346,3,1,0,0,0,1.05302808296056,1.00020103952941,NaN,NaN,NaN,1
3660,M25126_20260311_cell#347,3,1,0,0,0,0.860966648935644,0.976631090994205,NaN,NaN,NaN,1
3661,M25126_20260311_cell#348,3,1,0,0,0,0.952385107209411,0.838056234810125,NaN,NaN,NaN,1
3663,M25126_20260311_cell#350,3,1,0,0,0,0.989125859500691,0.970625620741667,NaN,NaN,NaN,1
3664,M25126_20260311_cell#351,3,1,0,0,0,0.992763174586759,0.935655981989785,NaN,NaN,NaN,1
3665,M25126_20260311_cell#352,3,1,0,0,0,0.996544603630564,0.787014546469035,NaN,NaN,NaN,1
3668,M25126_20260311_cell#355,3,1,1,1,0,1.19236890016257,0.970017924761563,NaN,NaN,NaN,1
3669,M25126_20260311_cell#356,3,1,0,0,0,0.97592616177136,0.83843136225618,NaN,NaN,NaN,1
3672,M25126_20260311_cell#359,3,1,1,1,0,1.13037869416152,0.981898696512264,NaN,NaN,NaN,1
3676,M25126_20260311_cell#363,3,1,0,0,1,0.995305380341527,1.12609979375695,NaN,NaN,NaN,2.88308221740863e-09
3677,M25126_20260311_cell#364,3,1,1,1,0,1.0517974089744,0.969021138451763,NaN,NaN,NaN,1
3678,M25126_20260311_cell#365,3,1,1,1,0,1.41126376737459,0.936483537382249,NaN,NaN,NaN,1
3682,M25126_20260311_cell#369,3,1,0,0,0,0.980484249203934,0.979841947955084,NaN,NaN,NaN,1
3686,M25126_20260311_cell#373,3,1,0,0,0,0.929281481182586,0.961686094447879,NaN,NaN,NaN,1
3687,M25126_20260311_cell#374,3,1,0,0,0,1.00402159307094,0.988096705285851,NaN,NaN,NaN,1
3689,M25126_20260311_cell#376,3,1,1,1,0,1.12783868765888,0.992859722222437,NaN,NaN,NaN,1
3691,M25126_20260311_cell#378,3,1,0,0,0,0.905437832152406,0.967261437804185,NaN,NaN,NaN,1
3695,M25126_20260311_cell#382,3,1,0,0,0,0.925469561262585,0.952467033150643,NaN,NaN,NaN,1
3697,M25126_20260311_cell#384,3,1,0,0,0,0.980781686947369,0.908234328747386,NaN,NaN,NaN,1
3700,M25126_20260311_cell#387,3,1,0,0,0,1.02729491122392,0.956002876225839,NaN,NaN,NaN,1
3701,M25126_20260311_cell#388,3,1,0,0,0,0.981441359021411,0.691940241398091,NaN,NaN,NaN,1
3702,M25126_20260311_cell#389,3,1,0,0,0,0.848391108177614,0.94699343793337,NaN,NaN,NaN,1
3704,M25126_20260311_cell#391,3,1,0,0,0,0.99247735810031,0.881552704700342,NaN,NaN,NaN,1
3706,M25126_20260311_cell#393,3,1,0,0,0,0.942678980406756,0.92468476806402,NaN,NaN,NaN,1
3707,M25126_20260311_cell#394,3,1,0,0,0,0.856099634129088,0.951465884986545,NaN,NaN,NaN,1
3708,M25126_20260311_cell#395,3,1,0,0,0,0.966108834654218,0.990442756410617,NaN,NaN,NaN,1
3709,M25126_20260311_cell#396,3,1,0,0,1,0.926666850290926,1.05998355165002,NaN,NaN,NaN,0
3710,M25126_20260311_cell#397,3,1,0,0,0,1.16987129516467,0.950330167913033,NaN,NaN,NaN,1
3711,M25126_20260311_cell#398,3,1,0,0,0,1.00808585780067,0.908771445280933,NaN,NaN,NaN,1
3712,M25126_20260311_cell#399,3,1,0,0,0,0.993832164317108,1.00279684397262,NaN,NaN,NaN,0.999975834729167
3713,M25126_20260311_cell#400,3,1,0,0,0,0.987174004274349,0.918386687140758,NaN,NaN,NaN,1
3714,M25126_20260311_cell#401,3,1,0,0,0,0.963768031574869,0.958013959999068,NaN,NaN,NaN,1
3715,M25126_20260311_cell#402,3,1,0,0,0,0.958992065054838,0.974465889888711,NaN,NaN,NaN,1
3716,M25126_20260311_cell#403,3,1,1,1,0,1.04651326205211,0.87341966670886,NaN,NaN,NaN,1
3717,M25126_20260311_cell#404,3,1,0,0,0,0.959963564506207,0.965249793730701,NaN,NaN,NaN,1
3718,M25126_20260311_cell#405,3,1,1,1,0,1.17424954265067,0.967108835484576,NaN,NaN,NaN,1
3719,M25126_20260311_cell#406,3,1,1,1,0,1.05206151326578,0.984585087428494,NaN,NaN,NaN,1
3721,M25126_20260311_cell#408,3,1,0,0,0,0.937149368938869,0.98810062856329,NaN,NaN,NaN,1
3722,M25126_20260311_cell#409,3,1,1,1,0,1.05111454813629,0.984987652665395,NaN,NaN,NaN,1
3723,M25126_20260311_cell#410,3,1,0,0,0,1.01177595104696,1.02273222210638,NaN,NaN,NaN,0.995768616481756
3726,M25126_20260311_cell#413,3,1,0,0,0,0.971973080775417,0.935376537516779,NaN,NaN,NaN,1
3727,M25126_20260311_cell#414,3,1,0,0,0,0.938102374820914,0.967101566022386,NaN,NaN,NaN,1
3733,M25126_20260311_cell#420,3,1,0,0,0,0.765477085345205,0.973543657265504,NaN,NaN,NaN,1
3736,M25126_20260311_cell#423,3,1,1,1,0,1.1155319720508,1.01226552712039,NaN,NaN,NaN,0.00250350462065685
3739,M25126_20260311_cell#426,3,1,0,0,0,1.01456336804129,0.973881050719442,NaN,NaN,NaN,1
3740,M25126_20260311_cell#427,3,1,1,1,0,1.0545959216437,0.977177531510135,NaN,NaN,NaN,1
3742,M25126_20260311_cell#429,3,1,1,1,0,1.02468472022471,1.00809277241215,NaN,NaN,NaN,0.385785875228512
3743,M25126_20260311_cell#430,3,1,0,0,0,1.0862217101164,0.961515012169643,NaN,NaN,NaN,1
