CellName,goodcells,signicells,goodLLHcells,spatialcells,LLHi_vis,LLHi_pos,LLHrel,iPos_pval,posKernel_maxabs,overallResp_pval,LLHrel_omit,goodOmitcells
M26005_20260322_cell#413,1,1,1,1,0.0584236712612061,0.0641484313584733,1.09798699694294,0,36.8081499048436,0,0.99676313575587,0
M26005_20260322_cell#414,1,0,0,0,0.0602959734196225,0.0575749070159105,0.954871507177187,1,0,0,0.988797246774646,0
M26005_20260322_cell#415,1,1,1,1,0.0254430166803851,0.0322822078657117,1.26880425663515,0,33.5885897976826,0,0.99062870018165,0
M26005_20260322_cell#416,1,1,1,1,0.0194583832129581,0.0216087153182207,1.11050928958119,0,23.928086825331,0,0.930210646797105,0
M26005_20260322_cell#417,0,0,0,0,0.00871365410074417,0.00823021505832624,0.944519367325282,1,0,1,0.751299666165084,0
M26005_20260322_cell#418,1,1,1,1,0.0399058783705819,0.0421086877171205,1.05520012179866,0,27.0426989476515,0,0.955285637830962,0
M26005_20260322_cell#419,1,1,1,1,0.0861135525079823,0.122540867783197,1.42301489387327,0,118.189030575417,0,0.987971676747766,0
M26005_20260322_cell#420,0,0,0,0,0.00233861756931824,0.00233861756931824,1,1,0,0,0.698987945422127,0
M26005_20260322_cell#421,1,0,0,0,0.0127833944422702,0.0123954870604916,0.96965536943021,1,0,0,0.964406101752333,0
M26005_20260322_cell#422,1,0,0,0,0.0323988551632927,0.0322538980506255,0.99552585694968,1,0,0,0.925554635195222,0
M26005_20260322_cell#423,0,0,0,0,0.0103675390653721,0.0102205849325035,0.98582555301292,1,0,1,0.776154575482266,0
M26005_20260322_cell#424,1,1,1,1,0.0160350593088373,0.0177098332635132,1.10444451264068,0,21.5568394070277,0,0.928881930561691,0
M26005_20260322_cell#425,1,0,0,0,0.0108789431867308,0.0106973373653481,0.983306666992776,1,0,0,0.574984212273832,0
M26005_20260322_cell#426,1,0,0,0,0.0407907954667968,0.0385253914160612,0.944462861662512,1,0,0,0.952443836495524,0
M26005_20260322_cell#427,1,1,1,1,0.0715455997466578,0.0752479962453743,1.05174876598738,0,29.4235426612443,0,0.990359566794132,0
M26005_20260322_cell#428,0,0,0,0,0.00989798877024412,0.0095995628895072,0.96984984650275,0.408080733669624,0,1,0.739910273992359,0
M26005_20260322_cell#429,1,1,1,1,0.0203596586216492,0.0236693154540995,1.16255954453632,0,25.5225364374819,0,0.939066641349988,0
M26005_20260322_cell#430,1,1,1,1,0.0207843518444615,0.0225437849397164,1.08465181442373,1.77635683940025e-15,27.1737134483377,0,0.898134101889432,0
M26005_20260322_cell#431,1,1,1,1,0.0211887111105655,0.0245231026903283,1.15736641848404,0,27.7960589766717,0,0.895769536584017,0
M26005_20260322_cell#432,1,1,1,1,0.0315143203688201,0.0338261527353192,1.07335815398978,0,25.4860419106119,0,0.966261983557898,0
M26005_20260322_cell#433,1,0,0,0,0.055511960422363,0.0549858275987027,0.990522171804829,1,0,0,0.906175478418962,0
M26005_20260322_cell#434,1,1,1,1,0.0152677074096584,0.0188348777371106,1.23364151746814,0,34.6119232065094,0,0.944405734528873,0
M26005_20260322_cell#435,1,1,1,1,0.0271635408161322,0.0295866695562977,1.08920518707658,1.76697464215891e-07,19.9502460515838,0,0.977381600221473,0
M26005_20260322_cell#436,1,0,0,0,0.037591672881574,0.0373284393629478,0.992997557744888,1,0,0,0.876838993391901,0
M26005_20260322_cell#437,1,1,1,1,0.0407355396624012,0.0430144829185902,1.05594484018319,0,20.2677092505892,0,0.999435059173608,0
M26005_20260322_cell#438,1,1,1,1,0.0294928784090243,0.0311053263297271,1.05467245001795,8.86513085163187e-13,19.8692747470379,0,0.930134723410682,0
M26005_20260322_cell#439,1,1,1,1,0.0135534240819455,0.0151929977709596,1.12097117887709,0,37.5576163124167,0,0.717484397314039,0
M26005_20260322_cell#440,1,1,1,1,0.0486969263466697,0.0504029956975708,1.03503443602899,0,30.5953847609829,0,0.946834186184331,0
M26005_20260322_cell#441,1,0,0,0,0.0295064598578251,0.0288211148542242,0.976773052175585,1,0,0,0.88829931634319,0
M26005_20260322_cell#442,1,1,1,1,0.0379673529027425,0.0434191051946843,1.14359052910291,0,57.5937076040315,0,0.940094448326583,0
M26005_20260322_cell#443,1,0,0,0,0.0398290957297396,0.0386011469280753,0.969169553584734,1,0,0,0.957602410845335,0
M26005_20260322_cell#444,1,0,1,0,0.00500239025796972,0.00525822169344892,1.05114183865835,0.999333571765444,0,0.00169021428983829,0.83546462272922,0
M26005_20260322_cell#445,1,1,1,1,0.0716354579872312,0.0778328936168869,1.08651352003306,0,31.2615322820251,0,0.976226781825257,0
M26005_20260322_cell#446,1,0,0,0,0.0901610466989128,0.088793668211054,0.984834043770309,1,0,0,0.953002991644539,0
M26005_20260322_cell#447,1,1,1,1,0.0172660057322943,0.0203550670363343,1.17891001265349,0,19.3989842603313,0,0.823852532649435,0
M26005_20260322_cell#448,1,1,1,1,0.0233520892695193,0.0302431271388984,1.29509299103159,0,57.9317371791546,0,0.970624546804745,0
M26005_20260322_cell#449,1,0,0,0,0.0289610743668237,0.0289304758233009,0.998943459654318,0.862928341280251,0,0,0.948971077943558,0
M26005_20260322_cell#450,1,1,1,1,0.0453918322559905,0.0513550764844714,1.13137262657411,0,40.6840374595048,0,1.00717898014842,0
M26005_20260322_cell#451,1,1,1,1,0.0469670862080226,0.0533198230511935,1.13525933491028,0,29.2723561257423,0,0.948953575806426,0
M26005_20260322_cell#452,1,1,1,1,0.111968855380639,0.144324085786624,1.28896634064887,0,110.883673633652,0,0.982772973193046,0
M26005_20260322_cell#453,1,1,0,0,0.0351023306858805,0.0355764460481313,1.01350666331799,3.95487131932271e-09,39.3197852475809,0,NaN,0
M26005_20260322_cell#454,1,1,1,1,0.0923509832762017,0.114245951215497,1.23708429691335,0,139.297061867404,0,0.954056798542534,0
M26005_20260322_cell#455,1,1,1,1,0.0559919290770799,0.0638367592489551,1.14010644571784,0,54.9152291351856,0,0.980707106176757,0
M26005_20260322_cell#456,1,1,1,1,0.0182899302849661,0.0192434533518513,1.05213377262947,0,30.6535875089095,0,0.939832252800102,0
M26005_20260322_cell#457,1,1,1,1,0.0449339278966743,0.0511381755966732,1.13807490220453,0,40.1311933027539,0,0.965884252263536,0
M26005_20260322_cell#458,1,1,1,1,0.0208413463377601,0.0308379726799329,1.47965357804458,0,43.3759555101675,0,0.984521694655432,0
M26005_20260322_cell#459,1,1,1,1,0.0369365931514085,0.0445265607095449,1.20548640008633,0,32.7824967141314,0,0.961974958300255,0
M26005_20260322_cell#460,1,0,1,0,0.00460409936249297,0.0047526315570826,1.03226085774769,1,0,0,0.795125965474579,0
M26005_20260322_cell#461,1,0,0,0,0.0760369834329667,0.0746221470483966,0.981392786500828,1,0,0,0.939378882000653,0
M26005_20260322_cell#462,1,1,1,1,0.0351051868973352,0.0543579930393305,1.54843195104757,0,92.9331469934692,0,0.975715283732206,0
M26005_20260322_cell#463,1,0,0,0,0.0154472586169926,0.0130150529288964,0.842547745952754,0.999998913591138,0,0,0.851656221159286,0
M26005_20260322_cell#464,1,1,1,1,0.0473838142578505,0.0517016104430273,1.09112386271144,0,21.0986607467844,0,1.00446288970076,0
M26005_20260322_cell#465,1,1,1,1,0.0612240358721471,0.0640514882038839,1.04618206381627,0,23.5859442508715,0,0.90183277554759,0
M26005_20260322_cell#466,1,0,0,0,0.0464857199464007,0.0470096384144444,1.01127052498375,0.999999947362141,0,0,0.952305930255231,0
M26005_20260322_cell#467,1,0,0,0,0.055901168403795,0.0531874765574884,0.951455543349209,1,0,0,0.94696114795883,0
M26005_20260322_cell#468,1,0,0,0,0.019218561759677,0.0194692099614385,1.0130419853939,0.99997468247014,0,0,0.927444863911878,0
M26005_20260322_cell#469,1,0,0,0,0.0608322931791441,0.0591648903657161,0.972590170018451,1,0,0,0.97141598102478,0
M26005_20260322_cell#470,1,1,1,1,0.141411911860011,0.157844606921873,1.11620446146099,0,58.1053734705569,0,0.977404865833989,0
M26005_20260322_cell#471,1,0,0,0,0.0581669337521359,0.057550173628915,0.989396722786711,1,0,0,0.926712441739805,0
M26005_20260322_cell#472,1,1,1,1,0.0291761376125624,0.0346954657154117,1.18917267858213,0,34.4639203811823,0,0.96212652248733,0
M26005_20260322_cell#473,1,1,1,1,0.0367219542695129,0.0426455484111307,1.16130933822701,0,35.6663024548818,0,0.864861624495726,0
M26005_20260322_cell#474,1,1,1,1,0.0118404803898382,0.014250184789202,1.20351407375598,0,27.7372563946467,0,0.92895602318514,0
M26005_20260322_cell#475,1,1,1,1,0.0424864376126132,0.0560025948287269,1.3181287482691,0,92.0253608133293,0,0.967638769173291,0
M26005_20260322_cell#476,1,0,0,0,0.05873942928984,0.05627287583241,0.958008555969122,1,0,0,0.928676877184303,0
M26005_20260322_cell#477,1,1,1,1,0.0690066598472442,0.0706262917639454,1.02347066095195,1.11022302462516e-16,33.4080990907038,0,0.954062271415847,0
M26005_20260322_cell#478,1,0,0,0,0.037532226688735,0.037398209446998,0.996429275490409,1,0,0,1.02409219169436,1
M26005_20260322_cell#479,1,1,1,1,0.0742122096281486,0.0791574290996802,1.06663619768648,0,31.6668102981525,0,0.974072530071875,0
M26005_20260322_cell#480,1,1,1,1,0.0631414731566446,0.0787175363791078,1.24668514121964,0,67.5401614538659,0,0.975470072808395,0
M26005_20260322_cell#481,1,1,1,1,0.0146973071045945,0.0183805363458499,1.25060572083331,0,36.0397987692587,0,0.8511844926181,0
M26005_20260322_cell#482,1,1,1,1,0.114983261820634,0.143104104015574,1.24456465880057,0,96.9266731216238,0,1.00274073617009,0
M26005_20260322_cell#483,1,1,1,1,0.0474187571843945,0.0667135820900826,1.40690279651694,0,133.748466224886,0,0.990223148582211,0
M26005_20260322_cell#484,1,1,1,1,0.0533738474633621,0.0597061270661755,1.11864011878027,0,41.6156121291369,1.88737914186277e-15,0.995972449152538,0
M26005_20260322_cell#485,1,1,1,1,0.0255523814823565,0.033288882495575,1.30277025327602,0,68.7917122206285,0,0.996566068827884,0
M26005_20260322_cell#486,1,1,1,1,0.0892587442364986,0.0916391791121452,1.02666892634451,0,26.9353861693119,0,0.969789577146804,0
M26005_20260322_cell#487,1,0,0,0,0.0439482305952401,0.0381582733621919,0.868255054762652,1,0,0,0.930590409622191,0
M26005_20260322_cell#488,1,1,1,1,0.0534913334101483,0.0585372204877599,1.09433092719753,0,27.8346778617959,0,0.95269085257042,0
M26005_20260322_cell#489,1,1,1,1,0.0189933643700718,0.0244764937642394,1.2886865795513,0,63.940290921999,0,0.953317675072044,0
M26005_20260322_cell#490,1,1,1,1,0.0479766681144171,0.0511068237995765,1.06524329029466,0,23.4991968432189,0,0.994291896469004,0
M26005_20260322_cell#491,1,0,0,0,0.0443715051748852,0.0450170237200082,1.0145480425462,1,0,0,0.915833706037092,0
M26005_20260322_cell#492,1,1,1,1,0.00699377376949596,0.00869289858114436,1.24294820902834,7.69463452388042e-06,31.8403082423007,0,0.906638552542823,0
M26005_20260322_cell#493,1,1,1,1,0.048457123057693,0.0533915513456681,1.10183081406009,0,51.3490176379746,0,1.00454586389148,0
M26005_20260322_cell#494,1,0,0,0,0.0193175440117569,0.0194798725632557,1.00840316716245,0.999999999999995,0,0,0.994032103797933,0
M26005_20260322_cell#495,1,1,1,1,0.0383325115728342,0.0437783095088491,1.14206733951329,0,29.8486877835198,0,0.983990976469323,0
M26005_20260322_cell#496,0,1,1,0,0.00978490942875335,0.0127519232934896,1.30322343669503,4.44089209850063e-16,21.1613153009028,1,NaN,0
M26005_20260322_cell#497,1,0,0,0,0.0348406563118861,0.0297803149409252,0.854757576158674,1,0,0,0.911694969412526,0
M26005_20260322_cell#498,1,1,1,1,0.0630453442151015,0.0683905768209062,1.08478393880391,0,44.0789461623391,0,0.9978406510542,0
M26005_20260322_cell#499,1,0,0,0,0.00996893809044644,0.0093403848425723,0.936948826226888,1,0,0,0.95023816624718,0
M26005_20260322_cell#500,1,0,0,0,0.0554992892863184,0.0519400897574308,0.935869457525378,1,0,0,0.910768133951182,0
M26005_20260322_cell#501,1,0,0,0,0.0285908631402724,0.0281298469196517,0.983875400390717,1,0,0,1.0020009849107,0
M26005_20260322_cell#502,1,1,1,1,0.0940894483823297,0.0984505379333561,1.04635046358552,0,29.6210652846983,0,0.967258775765138,0
M26005_20260322_cell#503,1,1,1,1,0.0329281082496866,0.0352723296886967,1.07119210800798,0,35.1255332251912,0,0.972881922689848,0
M26005_20260322_cell#504,1,0,0,0,0.0364003901340869,0.0369045877495166,1.01385143438223,0.305794913029611,0,0,0.944425150923139,0
M26005_20260322_cell#505,1,1,1,1,0.0690007224633128,0.0778474820879928,1.1282125651566,0,36.0847424369192,0,0.945079788085456,0
M26005_20260322_cell#506,1,1,1,1,0.0327298676960391,0.0368842047843392,1.12692801348546,0,35.1467555626203,0,0.918787690842339,0
M26005_20260322_cell#507,0,0,1,0,0.0143116500113141,0.0145690869324342,1.017987927382,1,0,0.999999894631455,0.966516131953622,0
M26005_20260322_cell#508,1,1,1,1,0.110031629761575,0.130891249813239,1.18957839756499,0,106.939570740564,0,0.985525048624323,0
M26005_20260322_cell#509,0,0,1,0,0.00406833732074712,0.0044804931617449,1.10130817788779,0.999999988610098,0,0.996839675070824,0.98947282175125,0
M26005_20260322_cell#510,1,0,0,0,0.00397514800895173,0.00299257133067761,0.752820102280108,1,0,3.52914364398771e-11,0.925519610311994,0
M26005_20260322_cell#511,1,0,0,0,0.020674363851326,0.0188366483515083,0.911111388334213,1,0,0,1.14599465977762,1
M26005_20260322_cell#512,1,1,1,1,0.0296020225549691,0.03623404823988,1.22403961325939,0,47.7697111897392,0,0.975959761528982,0
M26005_20260322_cell#513,1,1,1,1,0.0652375963977666,0.0715297675775777,1.096450076754,0,60.8557749843327,0,0.969397723618273,0
M26005_20260322_cell#514,1,1,1,1,0.0971049240928308,0.108348304751824,1.11578589617396,0,49.1348180655856,0,0.991590932867026,0
M26005_20260322_cell#515,1,0,0,0,0.0286652512831736,0.028414395918264,0.991248799376239,1,0,0,0.974312146978931,0
M26005_20260322_cell#516,1,0,0,0,0.0721031856602656,0.0713278353734045,0.989246656999119,1,0,0,0.981009335318869,0
M26005_20260322_cell#517,1,1,1,1,0.0244327563117755,0.0272660085559062,1.11596122058342,0,26.0733914567289,0,0.960133094829431,0
M26005_20260322_cell#518,1,1,1,1,0.039733991326424,0.0475897397844952,1.19770851595387,0,45.4738340712105,0,0.989799171226222,0
M26005_20260322_cell#519,1,1,1,1,0.139058332899057,0.156422416330187,1.12486906084035,0,48.5380135734508,0,0.997254554182718,0
M26005_20260322_cell#520,1,1,1,1,0.0176418640717324,0.0202658462185432,1.14873610499104,0,55.1449256508639,0,0.999341499161501,0
M26005_20260322_cell#521,1,1,1,1,0.0388113342489578,0.04354596617177,1.12199095997168,0,37.3489642824778,0,0.927056921656475,0
M26005_20260322_cell#522,1,0,0,0,0.0719036579150099,0.0714455834308009,0.993629329890972,1,0,0,0.957069966519399,0
M26005_20260322_cell#523,0,0,1,0,0.00252327869157137,0.00275842657057795,1.09319140204055,0.999606418228045,0,0.9067587084928,0.660824971705334,0
M26005_20260322_cell#524,1,0,0,0,0.0127326379199597,0.0128126983194698,1.00628780933012,0.999999999999447,0,0,0.788482621328992,0
M26005_20260322_cell#525,0,0,1,0,0.000887534885051543,0.00138180585911029,1.55690315094492,0.999998765484626,NaN,0.999999999971072,0.564025549088781,0
M26005_20260322_cell#526,1,0,0,0,0.00894953236397495,0.00898715618814881,1.00420399889555,0.999999999904896,0,4.91828799908944e-14,0.891470902163053,0
M26005_20260322_cell#527,1,1,1,1,0.0197358693478089,0.0210311257098356,1.06562955698581,0.000105514388973882,29.6815850186775,0,0.953157034053828,0
M26005_20260322_cell#528,1,1,1,1,0.152347654803733,0.174688045858282,1.14664085957431,0,76.4306911282356,0,0.994071356718573,0
M26005_20260322_cell#529,1,1,1,1,0.0581753892419473,0.060565641261005,1.04108699658402,0,30.6607420600108,0,0.961153231546746,0
M26005_20260322_cell#530,1,0,1,0,0.0104250102473413,0.0109467450118956,1.05004645100347,0.573441415536698,0,0,0.610604018107152,0
M26005_20260322_cell#531,1,0,0,0,0.0340995836099509,0.0339234612648842,0.994835058777219,0.999220387531215,0,0,0.957332633371642,0
M26005_20260322_cell#532,1,0,0,0,0.0196836984339709,0.0175879630283803,0.893529388665409,1,0,0,0.928520783668449,0
M26005_20260322_cell#533,1,0,1,0,0.00869696791140658,0.00888417643904201,1.02152572362488,0.99999999999982,0,0,0.982450708674834,0
M26005_20260322_cell#534,1,1,1,1,0.126765483139648,0.155631244831357,1.22770994892916,0,65.7440917904123,0,0.999406204309471,0
M26005_20260322_cell#535,1,1,1,1,0.127523530814549,0.142172200803029,1.11487032938089,0,72.5132251056427,0,0.97883191415579,0
M26005_20260322_cell#536,1,0,0,0,0.0624349890912809,0.0618018422769612,0.989859102667672,1,0,0,0.928041413788588,0
M26005_20260322_cell#537,1,1,1,1,0.0100396996623415,0.0111409763143183,1.10969219090364,0,24.3304275286242,0,1.04450433276274,1
M26005_20260322_cell#538,1,1,1,1,0.0597292735832068,0.0695623700466504,1.16462775911288,0,80.7667992337455,0,0.962667629687105,0
M26005_20260322_cell#539,1,0,0,0,0.0347782438673427,0.0348108354565959,1.00093712578983,1,0,0,0.945836701863415,0
M26005_20260322_cell#540,1,1,1,1,0.0216878437812458,0.0273334609131902,1.26031251372376,0,24.0696572562356,0,0.940610983085643,0
M26005_20260322_cell#541,1,0,0,0,0.0033432215853774,0.00297903293380606,0.891066552942759,1,0,0.00794407216609527,0.837137316701615,0
M26005_20260322_cell#542,1,1,1,1,0.0127547494321531,0.0157378516608741,1.23388168027833,0.000411831946205199,32.8445664942554,0,0.912378396112807,0
M26005_20260322_cell#543,1,1,1,1,0.126372402892958,0.146338908327603,1.15799735525768,0,149.744017578459,0,0.993163979313516,0
M26005_20260322_cell#544,1,0,0,0,0.0385310871942627,0.0381465224333187,0.990019363870917,1,0,0,0.953337660012128,0
M26005_20260322_cell#545,1,1,1,1,0.0168006403839064,0.0229829057274886,1.36797795812023,0,49.238477617556,0,0.943606172033302,0
M26005_20260322_cell#546,1,0,0,0,0.0380858890648041,0.0331934338550641,0.871541525486899,1,0,0,0.908217275817582,0
M26005_20260322_cell#547,1,0,0,0,0.0366427296642728,0.0359288720248429,0.980518437191487,0.0505607246591249,0,0,0.955815754575864,0
M26005_20260322_cell#548,1,1,1,1,0.152171236878974,0.185959872598296,1.22204351106244,0,44.4768654043778,0,1.00281250781514,0
M26005_20260322_cell#549,1,1,1,1,0.0302153716479124,0.033640942407157,1.11337178966922,0,33.1881885596137,0,0.882254632781296,0
M26005_20260322_cell#550,1,0,0,0,0.0465995656067111,0.0417744818569209,0.896456465055645,1,0,0,0.927637981024785,0
M26005_20260322_cell#551,1,1,1,1,0.0615268755089422,0.0674980396977629,1.09704968990263,0,67.3759884025084,0,1.00133659055469,0
M26005_20260322_cell#552,1,0,0,0,0.02314654560717,0.0230906507251091,0.997585173917116,0.998999293362801,0,0,0.905064877195668,0
M26005_20260322_cell#553,1,1,1,1,0.044475184317506,0.0533219116676933,1.1989137872264,0,40.0271280578526,0,0.96831952357339,0
M26005_20260322_cell#554,1,0,1,0,0.0292088839060209,0.0300912239426165,1.03020793397771,1,0,0,0.968177058986974,0
M26005_20260322_cell#555,1,1,1,1,0.0465541578874776,0.0533311615272274,1.14557246757916,0,38.6075276281356,0,0.945976428364009,0
M26005_20260322_cell#556,1,1,1,1,0.0408937373423117,0.048288063914166,1.18081806781215,0,42.5200846362783,0,0.974759159810568,0
M26005_20260322_cell#557,1,1,1,1,0.0253113489981745,0.0299499588164718,1.18326205444964,0,72.393459107969,0,0.88087577470561,0
M26005_20260322_cell#558,1,1,1,1,0.0403243772624218,0.0414186311148027,1.02713628645173,0.000424885195113189,16.7657288008768,0,1.00293968138762,0
M26005_20260322_cell#559,1,0,0,0,0.0807799691931155,0.0780962375010836,0.966777262744231,1,0,0,0.948001703067107,0
M26005_20260322_cell#560,0,0,1,0,5.13405881705304e-05,0.000484115354776428,9.42948594917562,1,NaN,0.890765428648844,0.0817958923606807,0
M26005_20260322_cell#561,1,1,1,1,0.131598071473442,0.148301149534286,1.1269249455849,0,53.693353149246,0,0.984966179794548,0
M26005_20260322_cell#562,1,0,0,0,0.0347967422195299,0.0340376877074616,0.978186046633921,1,0,0,0.959725493064538,0
M26005_20260322_cell#563,1,1,1,1,0.0320731151602783,0.0366362115619594,1.14227169325081,0,27.0633206228617,0,0.868514506234312,0
M26005_20260322_cell#564,1,0,0,0,0.0730705855243977,0.0717738962996667,0.982254292675702,1,0,0,0.975751669408159,0
M26005_20260322_cell#565,1,0,1,0,0.0233757757948799,0.0238246714353159,1.01920345422437,0.804159894803576,0,0,0.898217987644936,0
M26005_20260322_cell#566,0,0,0,0,-3.60809538730654e-07,-3.60809538730654e-07,1,1,NaN,1,-0.00081151484689871,0
M26005_20260322_cell#567,0,0,1,0,0.011789145917006,0.0122156172124476,1.03617491024743,0.999512478212576,0,0.99456233998018,0.65094926165389,0
M26005_20260322_cell#568,1,1,1,1,0.0125201666349673,0.0138075135212603,1.10282186522163,6.90392187863154e-12,17.0772762052466,0,0.949157390064386,0
M26005_20260322_cell#569,1,1,1,1,0.00896277945915922,0.0102385327538367,1.14233902557692,0.00140727513873851,12.6182574508289,0,0.923430828480606,0
M25126_20260311_cell#1,0,0,0,0,0.0135895656382414,0.0134758259564159,0.991630366646488,1,0,0.999999999992533,0.911202681995761,0
M25126_20260311_cell#2,0,0,1,0,0.0571143062519898,0.0582625635795952,1.02010454828146,0.966563948212974,0,1,0.988019614661748,0
M25126_20260311_cell#3,0,0,0,0,0.00250434047529739,0.0019335696441222,0.772087367190992,1,NaN,1,0.671218441511559,0
M25126_20260311_cell#4,0,0,0,0,0.00887998350126106,0.0074928264241763,0.843788327209418,1,0,1,1.61065289947644,1
M25126_20260311_cell#5,1,0,0,0,0.0775212502577723,0.074166543202827,0.956725323136684,1,0,0.0012078461492111,1.00916121508122,0
M25126_20260311_cell#6,1,1,1,1,0.0157490660597956,0.0254178581764277,1.61392796753292,0,44.7871413417163,0,0.957285690763897,0
M25126_20260311_cell#7,1,0,0,0,0.00720464270566139,0.0072714335395557,1.00927052688426,1,0,0,0.892031478014207,0
M25126_20260311_cell#8,0,0,0,0,-2.89291311114294e-07,0.00152860862953863,-5283.97698379094,1,NaN,0,1,0
M25126_20260311_cell#9,0,1,1,0,0.00996336244313245,0.0112606458696914,1.13020538336967,2.54153977352622e-06,36.4612906968679,1,NaN,0
M25126_20260311_cell#10,0,0,1,0,0.00269823901814093,0.00313087559183366,1.16034034449284,0.999988763287821,NaN,0,0.881695090333182,0
M25126_20260311_cell#11,0,0,0,0,0.0303133793196921,0.0256462677338878,0.846037898428155,1,0,0.999939251021985,0.863644542155491,0
M25126_20260311_cell#12,0,0,0,0,0.225769452625744,0.211918691793752,0.938650864096512,1,0,1,0.942929900066323,0
M25126_20260311_cell#13,1,1,1,1,0.0151790519122905,0.0172995171760038,1.13969681874507,3.07753822426093e-13,35.0350133933367,4.21884749357559e-15,1.01157709191855,0
M25126_20260311_cell#14,1,0,0,0,0.00577673321916865,0.00566052145205289,0.979882787951823,1,0,3.88758883507201e-06,0.974228344821371,0
M25126_20260311_cell#15,1,1,1,1,0.00257611518625462,0.00430805616803691,1.67230727532038,3.51325462810692e-05,20.6967399057025,0,0.841529081540554,0
M25126_20260311_cell#16,0,0,0,0,0.0128201868117397,0.0118188606493718,0.921894573217064,1,0,1,0.908700283087081,0
M25126_20260311_cell#17,0,0,1,0,0.0015428820050026,0.00158112377451795,1.02478593268401,0.881157533309747,NaN,1,1.36146184969502,0
M25126_20260311_cell#18,1,0,0,0,0.0116195154866348,0.008958013991809,0.770945570158484,1,0,0,0.982222508466208,0
M25126_20260311_cell#19,0,0,0,0,-1.86987030217105e-08,2.40931631983128e-05,-1288.49381533783,1,NaN,1,1,0
M25126_20260311_cell#20,1,0,0,0,0.0157893751865413,0.0155919549136844,0.987496638054103,0.999097574699526,0,0,0.9357841102453,0
M25126_20260311_cell#21,0,0,0,0,0.0133436547675869,0.0110978598642466,0.831695667906847,1,0,0.99999999732801,0.987731277060863,0
M25126_20260311_cell#22,0,0,0,0,0.177803763369454,0.171932313885185,0.966977923453346,1,0,1,0.91993289245629,0
M25126_20260311_cell#23,1,1,1,1,0.0398542949790966,0.0418743616895317,1.05068629896714,0.00176843574503305,69.3130424262952,0,0.942182137848834,0
M25126_20260311_cell#24,0,0,0,0,0.108499507965829,0.0932345125138956,0.85930815965782,1,0,1,0.839858765692576,0
M25126_20260311_cell#25,1,0,0,0,0.0429943417808379,0.04221063303068,0.981771816529885,1,0,0,0.949398095377992,0
M25126_20260311_cell#26,0,0,0,0,0.00335904121989957,0.00307679960573349,0.915975543112114,0.99999999826958,NaN,1,0.996059498491162,0
M25126_20260311_cell#27,0,0,0,0,0.00479057247080716,0.00465319013380856,0.971322354930276,1,0,1,0.652059888953405,0
M25126_20260311_cell#28,1,0,0,0,0.0725755876398135,0.0672786355069001,0.927014684893745,1,0,0.00051834467866374,0.937693227921441,0
M25126_20260311_cell#29,1,0,0,0,0.121314343000877,0.119044705493873,0.981291268197466,1,0,0,0.967626711162607,0
M25126_20260311_cell#30,1,0,0,0,0.09496677695428,0.0893954583303579,0.941334024354599,1,0,0,0.978030898859403,0
M25126_20260311_cell#31,0,0,1,0,0.0771920934705642,0.079167574931911,1.02559175911067,0.812188604803681,0,1,0.969903171582371,0
M25126_20260311_cell#32,0,0,0,0,0.0472038820228814,0.0442852358992664,0.938169362379978,1,0,1,0.970851970106745,0
M25126_20260311_cell#33,0,0,1,0,0.0130716347167928,0.0137285301107825,1.05025349990432,1,0,1,1.00558090411466,0
M25126_20260311_cell#34,0,1,1,0,0.128392159078357,0.135175324090771,1.05283161418194,0,21.6206930653655,1,NaN,0
M25126_20260311_cell#35,1,0,1,0,0.00888974365082879,0.0114488407297395,1.28787073952038,0.390686259845442,0,6.60360655047043e-13,0.778362523975631,0
M25126_20260311_cell#36,1,1,1,1,0.0196007573527008,0.0221241049396415,1.12873724935904,1.29773969348435e-12,50.6847046727432,0,0.965442514214807,0
M25126_20260311_cell#37,1,0,0,0,0.034138014399148,0.0343906379350906,1.00740006530517,1,0,0,0.856408421088428,0
M25126_20260311_cell#38,0,0,0,0,0.00676828566358028,0.00653513587476866,0.965552608090083,1,0,1,1.00958852127203,0
M25126_20260311_cell#39,0,0,0,0,0.0793217727813984,0.0726977606463028,0.916491879810218,1,0,0.875076556860346,0.86280867916783,0
M25126_20260311_cell#40,0,0,0,0,0.0627812730494616,0.0568641739931162,0.905750572281583,1,0,1,0.949921303219948,0
M25126_20260311_cell#41,0,0,0,0,0.00389248581828134,0.00320625593315927,0.823703947256754,0.0848901417229504,NaN,1,0.913111889440998,0
M25126_20260311_cell#42,1,1,1,1,0.0763688906870773,0.0815713689860513,1.06812300469691,0,40.657511391202,0,0.972540605324782,0
M25126_20260311_cell#43,0,0,0,0,0.0002646989836021,0.000233229252703177,0.881111251465067,1,NaN,1,0.0337369295290865,0
M25126_20260311_cell#44,0,0,1,0,0.000283808883411984,0.000784805807308055,2.76526160095141,1,NaN,1,0.162333488787622,0
M25126_20260311_cell#45,1,0,0,0,0.0655791112152499,0.063089682116541,0.962039297993262,1,0,0,0.954338932062358,0
M25126_20260311_cell#46,0,1,1,0,0.108963128325447,0.117301667311237,1.07652624437218,0,18.6002457531165,0.335056659602339,NaN,0
M25126_20260311_cell#47,1,1,1,1,0.114703759171596,0.138720327142673,1.20937908351502,0,243.219713400473,0,0.985567595551756,0
M25126_20260311_cell#48,0,0,0,0,0.00694845758401351,0.00563259478201508,0.810625194715749,1,0,1,1.0640893889874,0
